"S","Y","H"
"Ssynth",0.78,1.93742683227083
"Ssynth",0.12,-1.05866603030762
"Ssynth",0.68,1.62225161942931
"Ssynth",0.79,1.89973063504333
"Ssynth",0.88,2.31731662267714
"Ssynth",0.91,2.58069547314453
"Ssynth",0.81,1.9847130974092
"Ssynth",0.87,2.36597705645994
"Ssynth",0.66,1.28412149683078
"Ssynth",0.81,1.79610890393084
"Ssynth",0.92,2.18789328054359
"Ssynth",0.87,2.49788841852834
"Ssynth",0.76,1.98189591685734
"Ssynth",0.91,2.15074705795576
"Ssynth",0.86,2.16393120602862
"Ssynth",0.23,-0.545873003166926
"Ssynth",0.26,-0.38790020987245
"Ssynth",0.18,-0.69499382461056
"Ssynth",0.2,-0.595098407962756
"Ssynth",0.16,-0.82126226962607
"Ssynth",0.23,-0.456750983629756
"Ssynth",0.24,-0.430749783358851
"Ssynth",0.04,-1.39444157199133
"Ssynth",0.87,1.83791974774379
"Ssynth",0.02,-1.3148209649949
"Ssynth",0.12,-0.894412191220626
"Ssynth",0.09,-1.11696249037585
"Ssynth",0.54,0.760480942118304
"Ssynth",0.8,1.88993269000089
"Ssynth",0.9,2.11272388422294
"Ssynth",0.78,1.82400073291641
"Ssynth",0.74,1.83933915112904
"Ssynth",0.14,-0.64164604607833
"Ssynth",0.14,-0.732498658147167
"Ssynth",0.07,-1.28541437742872
"Ssynth",0.79,1.83952091952927
"Ssynth",0.19,-0.556947309408136
"Ssynth",0.14,-0.850319712772894
"Ssynth",0.06,-1.19050171192535
"Ssynth",0.17,-0.618941894315478
"Ssynth",0.15,-0.829178373246935
"Ssynth",0.17,-0.582281956709915
"Ssynth",0.84,2.38175587745885
"Ssynth",0.21,-0.512999066063654
"Ssynth",0.06,-1.22192386669162
"Ssynth",0.13,-0.783741577395235
"Ssynth",0.2,-0.408746151312589
"Ssynth",0.55,0.712078801587165
"Ssynth",0.74,1.12801253219858
"Ssynth",0.14,-0.684018896085577
"Ssynth",0.15,-0.555063178799844
"Ssynth",0.05,-1.00308635069019
"Ssynth",0.23,-0.419235216769069
"Ssynth",0.12,-0.670506555694281
"Ssynth",0.62,1.01288323091458
"Ssynth",0.8,1.20435745798092
"Ssynth",0.86,1.76329315666239
"Ssynth",0.73,1.24626171255173
"Ssynth",0.08,-0.874584378882083
"Ssynth",0.1,-0.728015857270409
"Ssynth",0.08,-0.75696548154106
"Ssynth",0.06,-0.977203779262905
"Ssynth",0.12,-0.749671691136016
"Ssynth",0.28,-0.23261294584604
"Ssynth",0.77,1.55927206451981
"Ssynth",0.07,-0.916498026449969
"Ssynth",0.21,-0.414112607932897
"Ssynth",0.89,1.96688644808289
"Ssynth",0.79,1.34013865803035
"Ssynth",0.29,-0.204219854324037
"Ssynth",0.86,1.86475310263187
"Ssynth",0.82,1.4223970254388
"Ssynth",0.88,1.8267994613721
"Ssynth",0.91,1.88583652240375
"Ssynth",0.83,1.31865888717375
"Ssynth",0.95,2.28697884550022
"Ssynth",0.86,1.8840695719791
"Ssynth",0.93,1.95228024086885
"Ssynth",0.91,1.67006509153124
"Ssynth",0.91,1.94847165747535
"Ssynth",0.91,1.90894110245738
"Ssynth",0.97,1.93966928268721
"Ssynth",0.1,-0.82390224734459
"Ssynth",0.17,-0.620330123706896
"Ssynth",0.2,-0.44845120374116
"Ssynth",0.12,-0.528138748285677
"Ssynth",0.74,1.23849597229301
"Ssynth",0.71,1.20646922239809
"Ssynth",0.74,1.11813899839772
"Ssynth",0.81,1.44261827864526
"Ssynth",0.88,2.0003733905237
"Ssynth",0.16,-0.555621341926425
"Ssynth",0.77,1.30610907618722
"Ssynth",0.19,-0.490982168959679
"Ssynth",0.7,1.22645757167187
"Ssynth",0.69,1.14036313873156
"Ssynth",0.76,1.35700106447193
"Ssynth",0.13,-0.775601539223223
"Ssynth",0.77,1.48413484154601
"Ssynth",0.81,1.70231692223191
"Ssynth",0.16,-0.617076191240466
"Ssynth",0.77,1.57281875435567
"Ssynth",0.82,1.50504339283203
"Ssynth",0.78,1.43759505140899
"Ssynth",0.85,1.53629222543859
"Ssynth",0.74,1.36427166162134
"Ssynth",0.74,1.39556004965653
"Ssynth",0.66,1.14353633213097
"Ssynth",0.85,1.6507307265308
"Ssynth",0.84,1.67104048979255
"Ssynth",0.15,-0.682339729102898
"Ssynth",0.81,1.45836408926009
"Ssynth",0.71,1.18089441924571
"Ssynth",0.75,1.36801248428121
"Ssynth",0.72,1.37237346315065
"Ssynth",0.68,1.19808467694407
"Ssynth",0.71,1.3049462584322
"Ssynth",0.81,2.00433468182402
"Ssynth",0.74,1.44516249297447
"Ssynth",0.75,1.19624973966892
"Ssynth",0.72,1.37237346315065
"Ssynth",0.66,0.885286212732111
"Ssynth",0.83,1.79327980428847
"Ssynth",0.84,1.80854057919731
"Ssynth",0.81,1.87541567127437
"Ssynth",0.11,-0.78284005672293
"Ssynth",0.06,-0.904734070146555
"Ssynth",0.76,1.12253494895722
"Ssynth",0.71,1.08359813802177
"Ssynth",0.65,1.09410351412657
"Ssynth",0.86,1.81720840400206
"Ssynth",0.92,2.07436378085794
"Ssynth",0.29,-0.205176329799074
"Ssynth",0.92,1.96107645289354
"Ssynth",0.83,1.58551074758545
"Ssynth",0.17,-0.486173090383708
"Ssynth",0.12,-0.795204991727955
"Ssynth",0.19,-0.57042797570859
"Ssynth",0.12,-0.691020005030847
"Ssynth",0.8,1.74529145498234
"Ssynth",0.19,-0.495219222270365
"Ssynth",0.72,1.16385085912354
"Ssynth",0.1,-0.922871742583846
"Ssynth",0.15,-0.61041521605089
"Ssynth",0.11,-0.805940827945873
"Ssynth",0.7,1.09043591442267
"Ssynth",0.2,-0.493567126503713
"Ssynth",0.09,-0.775330341099644
"Ssynth",0.06,-0.858134519212455
"Ssynth",0.09,-0.940022293409225
"Ssynth",0.18,-0.545806071039423
"Ssynth",0.72,1.09653057236915
"Ssynth",0.85,1.76212586481708
"Ssynth",0.82,1.47469473130413
"Ssynth",0.9,1.65635814886671
"Ssynth",0.74,1.36427166162134
"Ssynth",0.69,1.01815476113838
"Ssynth",0.81,1.17743526576299
"Ssynth",0.78,1.51891395188746
"Ssynth",0.15,-0.725809841843082
"Ssynth",0.84,1.74702191629099
"Ssynth",0.19,-0.444865260157471
"Ssynth",0.87,1.51996891504317
"Ssynth",0.77,1.18640234569262
"Ssynth",0.68,1.13186960166
"Ssynth",0.74,1.44516249297447
"Ssynth",0.82,1.62143539248173
"Ssynth",0.77,1.26784608138412
"Ssynth",0.25,-0.321906292430137
"Ssynth",0.68,1.13432463792251
"Ssynth",0.26,-0.274971342844152
"Ssynth",0.91,2.36486100948041
"Ssynth",0.24,-0.401754728583929
"Ssynth",0.86,1.08341478199631
"Ssynth",0.87,1.89518891643996
"Ssynth",0.92,1.82129957683712
"Ssynth",0.78,1.62898699674474
"Ssynth",0.88,1.73026921562205
"Ssynth",0.77,1.24350831831298
"Ssynth",0.14,-0.576594417692795
"Ssynth",0.8,1.24775623363444
"Ssynth",0.84,1.52145050144313
"Ssynth",0.08,-0.998631560080853
"Ssynth",0.84,1.52145050144313
"Ssynth",0.05,-0.903610579063262
"Ssynth",0.19,-0.435454180143936
"Ssynth",0.77,1.40460043129457
"Ssynth",0.15,-0.544958087148588
"Ssynth",0.85,1.43721550766043
"Ssynth",0.8,1.51983035885355
"Ssynth",0.9,2.15152965854146
"Ssynth",0.22,-0.446829831712494
"Ssynth",0.15,-0.662659045270617
"Ssynth",0.79,1.62696956674479
"Ssynth",0.19,-0.452726557911722
"Ssynth",0.21,-0.451507025851705
"Ssynth",0.07,-0.84283771478368
"Ssynth",0.81,1.53653225587789
"Ssynth",0.79,1.41002692345414
"Ssynth",0.16,-0.549766857227996
"Ssynth",0.91,1.41176151645779
"Ssynth",0.26,-0.240948278824463
"Ssynth",0.81,1.53653225587789
"Ssynth",0.7,1.13643068070439
"Ssynth",0.81,1.50431724057042
"Ssynth",0.85,1.63347735564531
"Ssynth",0.12,-0.742786994272504
"Ssynth",0.23,-0.338749739290931
"Ssynth",0.77,1.20640691980089
"Ssynth",0.18,-0.595026930149805
"Ssynth",0.76,1.24774199004179
"Ssynth",0.83,1.44729339625885
"Ssynth",0.13,-0.696784924521954
"Ssynth",0.74,1.53581175279714
"Ssynth",0.28,-0.213630021378363
"Ssynth",0.27,-0.221173388363922
"Ssynth",0.77,1.06785010371228
"Ssynth",0.74,1.25164895856264
"Ssynth",0.09,-0.913689132232529
"Ssynth",0.22,-0.37242390822118
"Ssynth",0.09,-0.723738618201769
"Ssynth",0.76,1.40269608052708
"Ssynth",0.25,-0.286307050797288
"Ssynth",0.22,-0.511751597992214
"Ssynth",0.24,-0.317546656652668
"Ssynth",0.94,2.14596940084689
"Ssynth",0.77,1.18500469601025
"Ssynth",0.88,1.69488293221288
"Ssynth",0.74,1.27831560592008
"Ssynth",0.15,-0.68918762609137
"Ssynth",0.08,-0.987707941093349
"Ssynth",0.11,-0.721370475319867
"Ssynth",0.2,-0.437723240454153
"Ssynth",0.17,-0.492259633816503
"Ssynth",0.17,-0.568196918602574
"Ssynth",0.77,1.2316715340098
"Ssynth",0.84,1.56845526651199
"Ssynth",0.21,-0.486793092539112
"Ssynth",0.16,-0.594972366210687
"Ssynth",0.12,-0.72895025938518
"Ssynth",0.81,1.37322362699588
"Ssynth",0.22,-0.362099997995913
"Ssynth",0.18,-0.563302984914484
"Ssynth",0.02,-1.07126502791833
"Ssynth",0.71,1.26333779895181
"Ssynth",0.66,1.07718238446396
"Ssynth",0.87,1.73419696060693
"Ssynth",0.07,-0.857632391931001
"Ssynth",0.85,1.61656898664455
"Ssynth",0.08,-0.785049204353358
"Ssynth",0.88,1.74850368982691
"Ssynth",0.15,-0.505976847428
"Ssynth",0.02,-1.26886756583576
"Ssynth",0.24,-0.361628179941102
"Ssynth",0.74,1.16658296170854
"Ssynth",0.16,-0.641076719022738
"Ssynth",0.61,0.90549398229313
"Ssynth",0.21,-0.435954241133195
"Ssynth",0.89,1.9224220816227
"Ssynth",0.9,1.93558994270795
"Ssynth",0.9,1.93558994270795
"Ssynth",0.86,1.70127224191484
"Ssynth",0.21,-0.428629580882243
"Ssynth",0.95,2.08557630237794
"Ssynth",0.94,1.74208138879372
"Ssynth",0.85,1.52181711474663
"Ssynth",0.69,1.07027626839712
"Ssynth",0.08,-0.882676332568688
"Ssynth",0.78,1.33689242947316
"Ssynth",0.23,-0.366304579775074
"Ssynth",0.7,1.2693347918908
"Ssynth",0.9,1.74031699721308
"Ssynth",0.89,1.55136716757306
"Ssynth",0.22,-0.351893070936042
"Ssynth",0.88,2.21131178659848
"Ssynth",0.82,1.6768001688373
"Ssynth",0.78,1.45318074317176
"Ssynth",0.7,1.23253871509659
"Ssynth",0.8,1.38456599014033
"Ssynth",0.8,1.57073869099757
"Ssynth",0.2,-0.512668983615519
"Ssynth",0.88,2.15462472480112
"Ssynth",0.77,1.37503777201148
"Ssynth",0.26,-0.29339657681296
