"S","Y","H"
"Ssynth",0.18,-0.455544059642919
"Ssynth",0.83,1.54692073699341
"Ssynth",0.11,-0.736581678827038
"Ssynth",0.75,1.65851439795294
"Ssynth",0.16,-0.756887135912998
"Ssynth",0.73,1.76889798478463
"Ssynth",0.27,-0.237288826920227
"Ssynth",0.74,1.36867254198833
"Ssynth",0.77,1.6688834500957
"Ssynth",0.82,1.64512758974459
"Ssynth",0.83,1.66187542685109
"Ssynth",0.92,2.33645191885169
"Ssynth",0.82,1.30655224217705
"Ssynth",0.77,1.53844330046923
"Ssynth",0.8,1.82985557176916
"Ssynth",0.14,-0.73211285019902
"Ssynth",0.81,1.46853545130205
"Ssynth",0.78,1.57448915097201
"Ssynth",0.76,1.55459750106166
"Ssynth",0.75,1.99924056861897
"Ssynth",0.17,-0.707452353103881
"Ssynth",0.21,-0.51596755600391
"Ssynth",0.12,-0.96756758209123
"Ssynth",0.28,-0.218715208750212
"Ssynth",0.85,1.7675651574892
"Ssynth",0.82,1.64512758974459
"Ssynth",0.84,2.0394320709957
"Ssynth",0.89,1.94891069489948
"Ssynth",0.25,-0.295230762125012
"Ssynth",0.17,-0.636880190991744
"Ssynth",0.27,-0.2574411667215
"Ssynth",0.91,1.91489437136146
"Ssynth",0.84,1.5174822932657
"Ssynth",0.18,-0.770791158850313
"Ssynth",0.84,1.67828092006364
"Ssynth",0.13,-0.881202490719418
"Ssynth",0.27,-0.247816426597035
"Ssynth",0.8,1.62969938113445
"Ssynth",0.17,-0.601442128445164
"Ssynth",0.23,-0.379754850894379
"Ssynth",0.19,-0.51888639860255
"Ssynth",0.86,1.62651158776196
"Ssynth",0.9,1.82395772149638
"Ssynth",0.82,1.75777337847286
"Ssynth",0.88,1.8326671842039
"Ssynth",0.78,1.44477971964426
"Ssynth",0.16,-0.680107358416878
"Ssynth",0.19,-0.563968696479904
"Ssynth",0.81,1.62802657989519
"Ssynth",0.88,1.97847905487902
"Ssynth",0.81,1.70156563283728
"Ssynth",0.9,2.25590968780585
"Ssynth",0.94,2.22405783908361
"Ssynth",0.19,-0.599257748128641
"Ssynth",0.28,-0.260431974224832
"Ssynth",0.31,-0.112617745271446
"Ssynth",0.88,1.81352466860606
"Ssynth",0.87,1.74336060815959
"Ssynth",0.9,2.17498138579941
"Ssynth",0.88,1.87215191965019
"Ssynth",0.91,1.91489437136146
"Ssynth",0.79,1.55821887594886
"Ssynth",0.84,1.6608721536714
"Ssynth",0.83,1.53174165057056
"Ssynth",0.76,1.42250898201149
"Ssynth",0.84,1.7515925582826
"Ssynth",0.96,1.94207066809952
"Ssynth",0.87,1.67447153293564
"Ssynth",0.97,2.05338900179651
"Ssynth",0.9,2.22828941043229
"Ssynth",0.93,1.92231933475445
"Ssynth",0.7,1.31559201455858
"Ssynth",0.22,-0.477443613597836
"Ssynth",0.85,1.47867880314304
"Ssynth",0.85,2.00454499504441
"Ssynth",0.89,1.72123432226794
"Ssynth",0.8,1.46575392340756
"Ssynth",0.73,1.22766911472191
"Ssynth",0.81,1.91692689235597
"Ssynth",0.86,2.04391648936487
"Ssynth",0.79,2.0407710785719
"Ssynth",0.89,2.36180999446834
"Ssynth",0.25,-0.401373420382105
"Ssynth",0.85,1.57944263717404
"Ssynth",0.86,2.32514600513181
"Ssynth",0.84,1.79400984943323
"Ssynth",0.86,1.80788473879524
"Ssynth",0.82,1.66292082543782
"Ssynth",0.87,2.24642542777899
"Ssynth",0.84,1.96516534002135
"Ssynth",0.37,0.137428118635828
"Ssynth",0.84,1.66110104799956
"Ssynth",0.66,1.33742464436643
"Ssynth",0.12,-0.78755801532556
"Ssynth",0.18,-0.536943627183253
"Ssynth",0.91,2.08873583718425
"Ssynth",0.78,1.59229503580094
"Ssynth",0.86,1.53607528346782
"Ssynth",0.9,1.9844931397174
"Ssynth",0.79,1.576387817486
"Ssynth",0.86,1.58004567823224
"Ssynth",0.11,-0.776928861221745
"Ssynth",0.75,1.51733604580568
"Ssynth",0.69,1.20950728880745
"Ssynth",0.72,1.58929908295581
"Ssynth",0.84,1.5941625929526
"Ssynth",0.83,1.44637497162862
"Ssynth",0.79,1.44780382631474
"Ssynth",0.13,-0.658706850231523
"Ssynth",0.2,-0.512698831328915
"Ssynth",0.17,-0.691995493661299
"Ssynth",0.17,-0.54215202093537
"Ssynth",0.11,-0.84720224949083
"Ssynth",0.11,-0.864549240682115
"Ssynth",0.29,-0.225321763222469
"Ssynth",0.22,-0.519896264398618
"Ssynth",0.2,-0.477382906031473
"Ssynth",0.71,1.3083634999181
"Ssynth",0.08,-0.893179994027301
"Ssynth",0.11,-0.770566429146277
"Ssynth",0.14,-0.705134434633516
"Ssynth",0.16,-0.756887135912998
"Ssynth",0.28,-0.217152138579457
"Ssynth",0.84,1.9893293933945
"Ssynth",0.19,-0.509696321478719
"Ssynth",0.14,-0.672788656920402
"Ssynth",0.28,-0.228775984005791
"Ssynth",0.12,-0.72963679487668
"Ssynth",0.13,-0.809165538046342
"Ssynth",0.75,1.57459809797693
"Ssynth",0.09,-0.851132104852924
"Ssynth",0.08,-0.980269732722791
"Ssynth",0.06,-1.21443058707063
"Ssynth",0.83,1.59424917483973
"Ssynth",0.14,-0.655062438512767
"Ssynth",0.76,1.36426285891054
"Ssynth",0.88,1.9133215856507
"Ssynth",0.83,1.51684710368771
"Ssynth",0.08,-1.00658000760091
"Ssynth",0.27,-0.270291296412139
"Ssynth",0.09,-0.952431935532694
"Ssynth",0.8,1.74374473069166
"Ssynth",0.24,-0.358913023128679
"Ssynth",0.9,2.00837769853727
"Ssynth",0.28,-0.242224005877881
"Ssynth",0.75,1.85956557104862
"Ssynth",0.27,-0.295879992234508
"Ssynth",0.85,1.88962245263961
"Ssynth",0.24,-0.385369710836862
"Ssynth",0.29,-0.183336241707424
"Ssynth",0.88,1.87215191965019
"Ssynth",0.82,1.51501966837626
"Ssynth",0.95,2.58484938046819
"Ssynth",0.82,1.48554161117343
"Ssynth",0.66,0.983952164495297
"Ssynth",0.83,1.14779475496945
"Ssynth",0.11,-0.784474845857432
"Ssynth",0.18,-0.577823391114231
"Ssynth",0.82,1.73797521578829
"Ssynth",0.7,1.08632779324703
"Ssynth",0.06,-0.838065617298266
"Ssynth",0.13,-0.72488756067197
"Ssynth",0.13,-0.786991914725107
"Ssynth",0.15,-0.559639918591195
"Ssynth",0.13,-0.782786591676956
"Ssynth",0.2,-0.591258855891845
"Ssynth",0.09,-0.681308854874535
"Ssynth",0.75,1.20610528919464
"Ssynth",0.12,-0.630005529167465
"Ssynth",0.26,-0.291586167188326
"Ssynth",0.12,-0.679174519032694
"Ssynth",0.8,1.30737719601607
"Ssynth",0.77,1.53844330046923
"Ssynth",0.18,-0.445271770596429
"Ssynth",0.09,-0.809279369936189
"Ssynth",0.07,-0.900335032871
"Ssynth",0.13,-0.658123129367307
"Ssynth",0.12,-0.650220075253239
"Ssynth",0.03,-1.07105156893394
"Ssynth",0.18,-0.594589574835908
"Ssynth",0.73,1.22766911472191
"Ssynth",0.78,1.5400061412193
"Ssynth",0.13,-0.759898126416132
"Ssynth",0.21,-0.456453461089467
"Ssynth",0.85,1.65990850995733
"Ssynth",0.77,1.08703960134005
"Ssynth",0.12,-0.71871921656554
"Ssynth",0.73,1.42312861254019
"Ssynth",0.8,1.26825244557212
"Ssynth",0.27,-0.218060013162788
"Ssynth",0.77,1.30341523977035
"Ssynth",0.86,1.54760202324776
"Ssynth",0.83,1.61065202804483
"Ssynth",0.73,1.1650104105167
"Ssynth",0.6,0.846939428723457
"Ssynth",0.7,1.27706586325839
"Ssynth",0.67,1.10447383888224
"Ssynth",0.74,1.78915279176317
"Ssynth",0.88,1.70634586901285
"Ssynth",0.91,2.13709245631459
"Ssynth",0.84,1.47019109114493
"Ssynth",0.72,1.36925120348318
"Ssynth",0.84,1.73369482604972
"Ssynth",0.82,1.5601996683959
"Ssynth",0.9,1.52839592891515
"Ssynth",0.79,1.40465336172898
"Ssynth",0.23,-0.567734509549238
"Ssynth",0.75,1.94099723178081
"Ssynth",0.77,2.06550254048721
"Ssynth",0.13,-0.97485089217563
"Ssynth",0.17,-0.753899946529565
"Ssynth",0.12,-0.94039419215772
"Ssynth",0.68,1.55045442702467
"Ssynth",0.09,-1.06014220475866
"Ssynth",0.17,-0.570122136342427
"Ssynth",0.19,-0.558225815297328
"Ssynth",0.77,1.62942525962057
"Ssynth",0.89,2.7189143249296
"Ssynth",0.04,-1.40429130296278
"Ssynth",0,-1.42724124350725
"Ssynth",0.08,-1.22450179759958
"Ssynth",0.1,-1.07096496854912
"Ssynth",0.69,1.44089756260503
"Ssynth",0.71,1.66258196283792
"Ssynth",0.23,-0.469131285595717
"Ssynth",0.19,-0.658243160721173
"Ssynth",0.25,-0.394940495084218
"Ssynth",0.21,-0.582014639955962
"Ssynth",0.2,-0.552741023486737
"Ssynth",0.18,-0.763701118365665
"Ssynth",0.14,-0.824789453487382
"Ssynth",0.73,1.82770393699882
"Ssynth",0.07,-1.12906848610883
"Ssynth",0.16,-0.855263341762557
"Ssynth",0.78,1.941211713598
"Ssynth",0.76,1.8533235423812
"Ssynth",0.11,-1.04026745359152
"Ssynth",0.71,1.61516179870211
"Ssynth",0.78,2.17756361810295
"Ssynth",0.74,1.86650762228549
"Ssynth",0.92,2.59257627935342
"Ssynth",0.74,1.6876323896739
"Ssynth",0.71,1.78633246566741
"Ssynth",0.77,1.99414755058727
"Ssynth",0.76,1.75353819688383
"Ssynth",0.7,1.44890334128829
"Ssynth",0.77,2.16107155685746
"Ssynth",0.76,2.11103279440479
"Ssynth",0.74,1.89375319439394
"Ssynth",0.69,1.64505916525576
"Ssynth",0.74,1.76576656534439
"Ssynth",0.68,1.3876376856437
"Ssynth",0.17,-0.800544614648814
"Ssynth",0.72,1.62115961186571
"Ssynth",0.83,2.16981185739984
"Ssynth",0.78,1.83870368672048
"Ssynth",0.71,1.64469453065315
"Ssynth",0.8,2.06489361100546
"Ssynth",0.81,2.03000153334615
"Ssynth",0.72,1.78591980132888
"Ssynth",0.21,-0.575408604771045
"Ssynth",0.79,2.11418921042784
"Ssynth",0.89,2.45890825347564
"Ssynth",0.76,1.48683385336863
"Ssynth",0.87,2.43649000925119
"Ssynth",0.87,2.41190500929001
"Ssynth",0.84,2.34177976019017
"Ssynth",0.6,1.14596867481208
"Ssynth",0.77,1.71317358753976
"Ssynth",0.95,2.80805995555631
"Ssynth",0.89,2.11476333613085
"Ssynth",0.82,2.19359138109776
"Ssynth",0.82,1.90801036484108
"Ssynth",0.85,2.3343089412345
"Ssynth",0.31,-0.150233843352659
"Ssynth",0.22,-0.602539504491605
"Ssynth",0.16,-0.822962646273433
"Ssynth",0.26,-0.3755110106449
"Ssynth",0.26,-0.402611673739811
"Ssynth",0.22,-0.536361192996803
"Ssynth",0.27,-0.317690635352927
"Ssynth",0.02,-1.5488142931162
"Ssynth",0.89,1.83746211495054
"Ssynth",0.12,-1.07766222135303
"Ssynth",0.16,-0.831463975443202
"Ssynth",0.06,-1.38454245501441
"Ssynth",0.78,1.871283024187
"Ssynth",0.79,1.97179424044274
"Ssynth",0.84,2.10927968431311
"Ssynth",0.78,1.94932491361299
"Ssynth",0.68,1.71105394762053
"Ssynth",0.2,-0.468500443665802
"Ssynth",0.11,-0.900104152706681
"Ssynth",0.19,-0.760443373606549
"Ssynth",0.75,1.66912124863421
"Ssynth",0.16,-0.65483955312053
"Ssynth",0.12,-1.11398582803715
"Ssynth",0.12,-0.893300357490507
"Ssynth",0.09,-0.838872629784662
"Ssynth",0.16,-0.769654465057173
"Ssynth",0.25,-0.350821727958005
"Ssynth",0.82,2.20247128599033
"Ssynth",0.1,-0.904749252834351
"Ssynth",0.18,-0.732791477734769
"Ssynth",0.09,-0.959321355278805
"Ssynth",0.21,-0.430343021755646
"Ssynth",0.75,1.6311601909668
"Ssynth",0.72,1.20747941750713
"Ssynth",0.1,-0.84982863513115
"Ssynth",0.14,-0.614693670360635
"Ssynth",0.12,-0.811094302098718
"Ssynth",0.14,-0.778601230151428
"Ssynth",0.12,-0.74391255294654
"Ssynth",0.76,1.58227774312868
"Ssynth",0.86,1.19931864209207
"Ssynth",0.86,1.69236507881325
"Ssynth",0.62,1.10130828552952
"Ssynth",0.1,-0.833286933834386
"Ssynth",0.07,-0.900335032871
"Ssynth",0.16,-0.513810328347396
"Ssynth",0.09,-0.827741078354713
"Ssynth",0.05,-0.975181888446135
"Ssynth",0.05,-0.8714385174129
"Ssynth",0.69,1.18370151361026
"Ssynth",0.08,-0.977220512335901
"Ssynth",0.08,-0.910168471135133
"Ssynth",0.88,1.68966531999836
"Ssynth",0.68,0.877810340859588
"Ssynth",0.27,-0.255430857806094
"Ssynth",0.85,1.73144899603715
"Ssynth",0.85,1.40183931713705
"Ssynth",0.86,1.62420665160808
"Ssynth",0.87,1.58062683896493
"Ssynth",0.84,1.62708167604398
"Ssynth",0.93,2.43697513630555
"Ssynth",0.97,2.33540555565898
"Ssynth",0.96,1.7384013691286
"Ssynth",0.88,1.97847905487902
"Ssynth",0.93,2.00330561368932
"Ssynth",0.94,2.03961329536642
"Ssynth",0.99,1.90258300336345
"Ssynth",0.21,-0.460465577269341
"Ssynth",0.24,-0.35286919762746
"Ssynth",0.2,-0.473349927752218
"Ssynth",0.1,-0.660293346295287
"Ssynth",0.74,1.35454751709002
"Ssynth",0.81,1.64582877698833
"Ssynth",0.84,1.38658311545664
"Ssynth",0.86,1.71010602100947
"Ssynth",0.8,1.80756506213671
"Ssynth",0.23,-0.392757881525278
"Ssynth",0.8,1.52688394857488
"Ssynth",0.26,-0.275826281243623
"Ssynth",0.78,1.61049377668853
"Ssynth",0.77,1.50471884203238
"Ssynth",0.87,1.98677428164289
"Ssynth",0.21,-0.532316458660541
"Ssynth",0.82,1.86369603821328
"Ssynth",0.81,1.74079535260375
"Ssynth",0.14,-0.738898837459349
"Ssynth",0.76,1.40750454114191
"Ssynth",0.81,1.70156563283728
"Ssynth",0.94,2.7568955444168
"Ssynth",0.87,1.72554518177982
"Ssynth",0.87,1.81770814825729
"Ssynth",0.87,1.94171257049147
"Ssynth",0.68,1.28837489750209
"Ssynth",0.86,2.23317817335773
"Ssynth",0.79,1.90739718250149
"Ssynth",0.12,-0.855011332554536
"Ssynth",0.82,1.81987736080798
"Ssynth",0.78,1.62909852019728
"Ssynth",0.72,1.43890903278165
"Ssynth",0.81,1.76107381284453
"Ssynth",0.75,1.69312600860728
"Ssynth",0.76,1.64983400981906
"Ssynth",0.78,1.79434268906799
"Ssynth",0.6,0.969006381393425
"Ssynth",0.72,1.16077519056342
"Ssynth",0.78,1.67294600870118
"Ssynth",0.79,1.70566697950162
"Ssynth",0.73,1.37868394024323
"Ssynth",0.84,1.61067996394114
"Ssynth",0.84,1.9893293933945
"Ssynth",0.21,-0.589195181093442
"Ssynth",0.08,-0.997125335489393
"Ssynth",0.62,0.964978246698267
"Ssynth",0.73,1.25134581780344
"Ssynth",0.7,1.28839765924433
"Ssynth",0.83,1.81522346832467
"Ssynth",0.89,2.18848361416594
"Ssynth",0.17,-0.67725661517045
"Ssynth",0.93,2.02459819274223
"Ssynth",0.82,1.73797521578829
"Ssynth",0.28,-0.205659550744613
"Ssynth",0.15,-0.879407948396054
"Ssynth",0.27,-0.2875799980769
"Ssynth",0.12,-0.78755801532556
"Ssynth",0.78,1.57448915097201
"Ssynth",0.13,-0.731536313217904
"Ssynth",0.7,1.19166660493822
"Ssynth",0.17,-0.67725661517045
"Ssynth",0.15,-0.613248766759389
"Ssynth",0.16,-0.740052943129918
"Ssynth",0.72,1.17220310449193
"Ssynth",0.19,-0.553541600744438
"Ssynth",0.13,-0.664169488956262
"Ssynth",0.12,-0.744636095086328
"Ssynth",0.17,-0.67725661517045
"Ssynth",0.25,-0.358464988058683
"Ssynth",0.76,1.36426285891054
"Ssynth",0.85,1.71210087753133
"Ssynth",0.85,1.6431885921476
"Ssynth",0.88,1.79476601605485
"Ssynth",0.88,2.09720785577704
"Ssynth",0.78,1.34709875339475
"Ssynth",0.86,1.361646118151
"Ssynth",0.76,1.59392231470358
"Ssynth",0.12,-0.881973468862788
"Ssynth",0.88,1.89383320272529
"Ssynth",0.24,-0.307914528923841
"Ssynth",0.86,1.43524281045095
"Ssynth",0.82,1.66292082543782
"Ssynth",0.85,2.00454499504441
"Ssynth",0.78,1.68748933546142
"Ssynth",0.81,1.76107381284453
"Ssynth",0.8,1.54294091184417
"Ssynth",0.19,-0.514367719560063
"Ssynth",0.63,1.07106932327821
"Ssynth",0.23,-0.403220033260371
"Ssynth",0.78,1.62909852019728
"Ssynth",0.18,-0.652063237915278
"Ssynth",0.9,1.10266941713699
"Ssynth",0.85,2.00454499504441
"Ssynth",0.9,1.7872098164342
"Ssynth",0.68,1.33397893025563
"Ssynth",0.93,2.1380209586475
"Ssynth",0.79,1.27883966724727
"Ssynth",0.15,-0.682661964762568
"Ssynth",0.87,1.61075757811986
"Ssynth",0.9,2.07549257571059
"Ssynth",0.2,-0.611755620239607
"Ssynth",0.84,1.71417861265341
"Ssynth",0.12,-0.803082071649452
"Ssynth",0.21,-0.392275725395937
"Ssynth",0.75,1.34518687593746
"Ssynth",0.19,-0.462768088116033
"Ssynth",0.82,1.73797521578829
"Ssynth",0.82,1.88638153771622
"Ssynth",0.9,1.9418444679415
"Ssynth",0.18,-0.572464837427215
"Ssynth",0.26,-0.361833321961818
"Ssynth",0.74,1.65171555750946
"Ssynth",0.16,-0.613020228808556
"Ssynth",0.15,-0.645915708108649
"Ssynth",0.16,-0.69408461660101
"Ssynth",0.71,1.43484459710901
"Ssynth",0.85,1.9340191596596
"Ssynth",0.28,-0.193867619332691
"Ssynth",0.89,1.39222713951545
"Ssynth",0.18,-0.507571787176698
"Ssynth",0.79,1.43353012105388
"Ssynth",0.86,1.92681102586406
"Ssynth",0.78,1.66758160116939
"Ssynth",0.89,1.75552275460873
"Ssynth",0.21,-0.413367298045065
"Ssynth",0.21,-0.437465202684623
"Ssynth",0.74,1.16774676613262
"Ssynth",0.16,-0.629839768159129
"Ssynth",0.84,1.42684622842674
"Ssynth",0.82,1.51501966837626
"Ssynth",0.18,-0.69773595290583
"Ssynth",0.76,1.78538792423955
"Ssynth",0.28,-0.230576061417065
"Ssynth",0.27,-0.24077673558727
"Ssynth",0.82,1.415042486988
"Ssynth",0.8,1.393575823601
"Ssynth",0.09,-1.05191917885988
"Ssynth",0.29,-0.173408250417373
"Ssynth",0.16,-0.592073688464441
"Ssynth",0.75,1.5635426170934
"Ssynth",0.25,-0.330582983336094
"Ssynth",0.19,-0.647192039550889
"Ssynth",0.24,-0.350059878870423
"Ssynth",0.93,2.09120050630053
"Ssynth",0.75,1.24188716196397
"Ssynth",0.84,1.64380913868154
"Ssynth",0.73,1.39550925520398
"Ssynth",0.15,-0.747274286223354
"Ssynth",0.25,-0.339284904364079
"Ssynth",0.2,-0.507962916976633
"Ssynth",0.18,-0.552090445382257
"Ssynth",0.16,-0.543988618517377
"Ssynth",0.18,-0.674055073263658
"Ssynth",0.89,1.90700138860538
"Ssynth",0.75,1.40458374538896
"Ssynth",0.15,-0.695952107456764
"Ssynth",0.13,-0.790751155719794
"Ssynth",0.08,-0.892716013141823
"Ssynth",0.9,2.03114274066057
"Ssynth",0.31,-0.122166669458588
"Ssynth",0.27,-0.259981848190505
"Ssynth",0.09,-0.843407436344889
"Ssynth",0.69,1.22393069294733
"Ssynth",0.79,1.43314008784356
"Ssynth",0.82,1.56141100487685
"Ssynth",0.17,-0.575060828634318
"Ssynth",0.8,1.68414783703485
"Ssynth",0.1,-0.755733686330336
"Ssynth",0.89,2.36180999446834
"Ssynth",0.1,-0.774851381799054
"Ssynth",0.05,-1.1852592775171
"Ssynth",0.2,-0.498780630776103
"Ssynth",0.77,1.42652859472854
"Ssynth",0.23,-0.38291015299941
"Ssynth",0.74,1.46310003296434
"Ssynth",0.28,-0.242224005877881
"Ssynth",0.88,2.00116634512806
"Ssynth",0.89,1.94891069489948
"Ssynth",0.88,1.85220546727983
"Ssynth",0.85,1.86815825389962
"Ssynth",0.3,-0.163451666980187
"Ssynth",0.89,1.86680712972082
"Ssynth",0.94,1.72717823274104
"Ssynth",0.89,2.0619482376563
"Ssynth",0.79,1.51102760081281
"Ssynth",0.12,-0.78755801532556
"Ssynth",0.8,1.51114600010001
"Ssynth",0.17,-0.61860227568206
"Ssynth",0.8,1.54294091184417
"Ssynth",0.93,2.09120050630053
"Ssynth",0.89,1.61080471139642
"Ssynth",0.27,-0.228151325691387
"Ssynth",0.92,2.27997422250128
"Ssynth",0.79,1.55821887594886
"Ssynth",0.77,1.52140099544004
"Ssynth",0.73,1.50273327239952
"Ssynth",0.82,1.59388985019317
"Ssynth",0.77,1.5755330669537
"Ssynth",0.22,-0.459011548948766
"Ssynth",0.86,2.04391648936487
"Ssynth",0.69,1.19802109909355
"Ssynth",0.21,-0.452495594817372
"Ssynth",0.24,-0.316005886749505
