"S","Y","H"
"Ssynth",0.15,-0.657898096440293
"Ssynth",0.12,-0.844531629965114
"Ssynth",0.17,-0.570524333747988
"Ssynth",0.87,1.84331835179234
"Ssynth",0.07,-0.95130218403469
"Ssynth",0.21,-0.517846048118728
"Ssynth",0.15,-0.772428506388565
"Ssynth",0.21,-0.462020267829545
"Ssynth",0.85,2.29956991118058
"Ssynth",0.78,1.40279753462105
"Ssynth",0.73,1.35161164974663
"Ssynth",0.74,1.27323775824736
"Ssynth",0.7,1.08756180509825
"Ssynth",0.74,1.32777186493896
"Ssynth",0.77,1.56306483715797
"Ssynth",0.04,-1.10892092017341
"Ssynth",0.12,-0.750729983654514
"Ssynth",0.79,1.43536380582586
"Ssynth",0.89,2.07197584339277
"Ssynth",0.1,-0.949690146515088
"Ssynth",0.82,1.41557545746767
"Ssynth",0.15,-0.689393172203245
"Ssynth",0.86,1.75053930359961
"Ssynth",0.07,-0.890933097994585
"Ssynth",0.21,-0.523211373174192
"Ssynth",0.67,1.18012809647165
"Ssynth",0.1,-0.919495680025522
"Ssynth",0.73,1.21560217435259
"Ssynth",0.75,1.29255949009325
"Ssynth",0.14,-0.710682681919948
"Ssynth",0.25,-0.281187400683773
"Ssynth",0.8,1.63357878221532
"Ssynth",0.1,-0.87347497914377
"Ssynth",0.07,-1.04310734729931
"Ssynth",0.74,1.60605158826784
"Ssynth",0.74,1.53980891878975
"Ssynth",0.75,1.57866853708653
"Ssynth",0.87,1.84331835179234
"Ssynth",0.28,-0.233783524439803
"Ssynth",0.78,1.4323149436802
"Ssynth",0.65,1.21989600805608
"Ssynth",0.78,1.54438413951062
"Ssynth",0.11,-0.931292274705624
"Ssynth",0.76,1.54219969135551
"Ssynth",0.92,2.16337358529999
"Ssynth",0.23,-0.412659999280658
"Ssynth",0.19,-0.529211344345396
"Ssynth",0.12,-0.956012943652693
"Ssynth",0.1,-0.832261531921282
"Ssynth",0.73,1.16879679797156
"Ssynth",0.13,-0.893930562569012
"Ssynth",0.81,1.41256066347642
"Ssynth",0.27,-0.260271715303973
"Ssynth",0.18,-0.524996845742565
"Ssynth",0.87,1.57795869724151
"Ssynth",0.85,1.47894237900494
"Ssynth",0.18,-0.484984733756135
"Ssynth",0.93,1.78024191299619
"Ssynth",0.2,-0.500055687622706
"Ssynth",0.2,-0.434555467021957
"Ssynth",0.14,-0.710682681919948
"Ssynth",0.14,-0.649483815339968
"Ssynth",0.8,1.41016697179577
"Ssynth",0.76,1.42548919325637
"Ssynth",0.12,-0.764777480854589
"Ssynth",0.69,1.22459656392075
"Ssynth",0.16,-0.68062649973957
"Ssynth",0.95,1.59836421047171
"Ssynth",0.76,1.44110911307593
"Ssynth",0.65,0.914769283123193
"Ssynth",0.09,-0.937138667423085
"Ssynth",0.86,2.00571357726811
"Ssynth",0.77,1.37059312797091
"Ssynth",0.19,-0.502210094291438
"Ssynth",0.16,-0.498709810808945
"Ssynth",0.82,1.68637667105303
"Ssynth",0.08,-0.917941751339205
"Ssynth",0.74,1.5783262296993
"Ssynth",0.19,-0.635758919987813
"Ssynth",0.68,1.33943162283333
"Ssynth",0.27,-0.250536666767576
"Ssynth",0.72,1.26031931598677
"Ssynth",0.73,1.33676618099798
"Ssynth",0.73,1.33761756059156
"Ssynth",0.82,1.53228812523589
"Ssynth",0.91,2.14773006800874
"Ssynth",0.84,1.50528242307753
"Ssynth",0.8,1.69059423481104
"Ssynth",0.73,1.46508769613224
"Ssynth",0.22,-0.428324155940155
"Ssynth",0.88,1.61206950855496
"Ssynth",0.77,1.47588011500586
"Ssynth",0.79,1.65350411568995
"Ssynth",0.76,2.13318595418285
"Ssynth",0.2,-0.550458036620065
"Ssynth",0.2,-0.686694108936696
"Ssynth",0.1,-0.993405080589615
"Ssynth",0.22,-0.435979753663512
"Ssynth",0.94,1.98048819186571
"Ssynth",0.84,1.46304131937014
"Ssynth",0.86,1.9130158063318
"Ssynth",0.89,1.7070771098908
"Ssynth",0.2,-0.456682114029276
"Ssynth",0.21,-0.474607734696258
"Ssynth",0.22,-0.413747993017729
"Ssynth",0.92,1.93456285938099
"Ssynth",0.86,1.58158702256764
"Ssynth",0.2,-0.652088593945579
"Ssynth",0.8,1.56309967812233
"Ssynth",0.21,-0.591720118636633
"Ssynth",0.26,-0.280375433066836
"Ssynth",0.83,1.82571055160068
"Ssynth",0.17,-0.607632760901252
"Ssynth",0.2,-0.509292781560243
"Ssynth",0.21,-0.466081847896392
"Ssynth",0.83,1.64848508070187
"Ssynth",0.89,1.68955922666251
"Ssynth",0.78,1.6748224975491
"Ssynth",0.8,1.38297802517469
"Ssynth",0.8,1.59758968310664
"Ssynth",0.18,-0.584176776256973
"Ssynth",0.23,-0.424384233586408
"Ssynth",0.77,1.57930684526585
"Ssynth",0.78,1.65490356538554
"Ssynth",0.77,1.71909912479017
"Ssynth",0.89,2.14798009775053
"Ssynth",0.92,2.18559829405738
"Ssynth",0.26,-0.339445732259454
"Ssynth",0.23,-0.412659999280658
"Ssynth",0.3,-0.144644546624568
"Ssynth",0.9,2.01464820985909
"Ssynth",0.86,1.66170958549556
"Ssynth",0.96,2.54625237412865
"Ssynth",0.88,1.81855158195306
"Ssynth",0.85,1.58137238398516
"Ssynth",0.84,1.53477079191208
"Ssynth",0.81,1.33611106799578
"Ssynth",0.8,1.36975761241856
"Ssynth",0.8,1.53001701307051
"Ssynth",0.81,1.65088633591541
"Ssynth",0.84,1.56539271651072
"Ssynth",0.87,1.69427361349105
"Ssynth",0.88,1.70930137128464
"Ssynth",0.84,1.86044475146747
"Ssynth",0.9,1.80959003799462
"Ssynth",0.82,1.85051154704971
"Ssynth",0.15,-0.799008732236534
"Ssynth",0.91,1.68687731459399
"Ssynth",0.81,2.06092672250811
"Ssynth",0.86,1.49456026165868
"Ssynth",0.9,1.8282521209272
"Ssynth",0.72,1.23393759570164
"Ssynth",0.71,1.29569692045726
"Ssynth",0.82,2.0217333549991
"Ssynth",0.75,1.90149993000367
"Ssynth",0.84,2.05219751950942
"Ssynth",0.18,-0.725115426691426
"Ssynth",0.92,1.91389867433471
"Ssynth",0.85,2.2677321552097
"Ssynth",0.86,2.09637986145725
"Ssynth",0.86,1.93586260509069
"Ssynth",0.75,1.39107436512896
"Ssynth",0.79,1.9462496672815
"Ssynth",0.91,2.31094001438252
"Ssynth",0.29,-0.246425444356618
"Ssynth",0.77,1.45989913758005
"Ssynth",0.8,2.07379003975831
"Ssynth",0.11,-0.806033752386278
"Ssynth",0.17,-0.564076543264356
"Ssynth",0.91,2.12268962779265
"Ssynth",0.74,1.40230838933555
"Ssynth",0.87,1.62818164597625
"Ssynth",0.9,2.03765759398809
"Ssynth",0.77,1.59791568911542
"Ssynth",0.87,1.78454782913081
"Ssynth",0.1,-0.772285444841749
"Ssynth",0.83,2.09826610160422
"Ssynth",0.82,1.53248739233282
"Ssynth",0.7,1.47452342579354
"Ssynth",0.87,1.78454782913081
"Ssynth",0.78,1.34713588404421
"Ssynth",0.8,1.56643762531557
"Ssynth",0.2,-0.441235017383263
"Ssynth",0.19,-0.54398277091493
"Ssynth",0.18,-0.725115426691426
"Ssynth",0.24,-0.335596031738587
"Ssynth",0.16,-0.592240313857628
"Ssynth",0.14,-0.777710837596996
"Ssynth",0.33,-0.0589213889116735
"Ssynth",0.17,-0.779259404569633
"Ssynth",0.22,-0.435979753663512
"Ssynth",0.61,1.06787550736259
"Ssynth",0.06,-1.09597472130792
"Ssynth",0.16,-0.654315988659302
"Ssynth",0.13,-0.853601180441822
"Ssynth",0.11,-1.0366555327937
"Ssynth",0.26,-0.317506279599976
"Ssynth",0.95,2.19568590658823
"Ssynth",0.12,-0.822612904345099
"Ssynth",0.17,-0.513429574838477
"Ssynth",0.2,-0.580234577346406
"Ssynth",0.13,-0.646139447688183
"Ssynth",0.13,-0.777874161504301
"Ssynth",0.68,1.20894230817926
"Ssynth",0.15,-0.657850604383196
"Ssynth",0.09,-0.9757675814843
"Ssynth",0.09,-0.991778855667937
"Ssynth",0.81,1.441323930713
"Ssynth",0.13,-0.691987715010797
"Ssynth",0.75,1.4540997852503
"Ssynth",0.8,1.36975761241856
"Ssynth",0.75,1.31927652286786
"Ssynth",0.11,-0.952696760487114
"Ssynth",0.25,-0.375721875910976
"Ssynth",0.06,-0.957812041551389
"Ssynth",0.81,1.92852611201687
"Ssynth",0.3,-0.167211921870282
"Ssynth",0.91,2.05086657885584
"Ssynth",0.29,-0.219140585314358
"Ssynth",0.77,1.71909912479017
"Ssynth",0.25,-0.38752382757899
"Ssynth",0.8,1.88728827319839
"Ssynth",0.31,-0.145271045839665
"Ssynth",0.25,-0.333153240442177
"Ssynth",0.89,1.81398006371395
"Ssynth",0.8,1.36866480317482
"Ssynth",0.94,2.11185568440253
"Ssynth",0.78,1.20484903277021
"Ssynth",0.73,1.25386787870718
"Ssynth",0.76,1.22990261900712
"Ssynth",0.12,-0.779406861630229
"Ssynth",0.17,-0.607847309243251
"Ssynth",0.77,1.57930684526585
"Ssynth",0.67,1.14057457365881
"Ssynth",0.04,-0.895796853756986
"Ssynth",0.16,-0.676288449014461
"Ssynth",0.17,-0.596785604781969
"Ssynth",0.15,-0.597082598608394
"Ssynth",0.19,-0.502210094291438
"Ssynth",0.15,-0.847997839605892
"Ssynth",0.12,-0.620507794600579
"Ssynth",0.8,1.17363375698661
"Ssynth",0.09,-0.726763915236314
"Ssynth",0.18,-0.633453727632466
"Ssynth",0.04,-0.914004984939369
"Ssynth",0.82,1.4151269585756
"Ssynth",0.75,1.40633312414667
"Ssynth",0.1,-0.684097516165096
"Ssynth",0.03,-0.971280773382969
"Ssynth",0.09,-0.700542070154479
"Ssynth",0.07,-0.810031045291671
"Ssynth",0.08,-0.833424485190057
"Ssynth",0.1,-0.865349240986562
"Ssynth",0.19,-0.582338988155353
"Ssynth",0.78,1.49507797044994
"Ssynth",0.78,1.44725893767651
"Ssynth",0.11,-0.837996700825007
"Ssynth",0.19,-0.519802379285142
"Ssynth",0.86,1.66192500752381
"Ssynth",0.78,1.05093933984681
"Ssynth",0.16,-0.56353898413353
"Ssynth",0.71,1.41649117138
"Ssynth",0.76,1.03583944009689
"Ssynth",0.35,-0.00143343940038833
"Ssynth",0.71,1.10756741164494
"Ssynth",0.84,1.40643980478535
"Ssynth",0.85,1.59713016499909
"Ssynth",0.76,1.22970417213134
"Ssynth",0.66,1.07589508876333
"Ssynth",0.65,1.03656080662581
"Ssynth",0.71,1.44696069483255
"Ssynth",0.81,1.95366607467888
"Ssynth",0.84,1.63030913364738
"Ssynth",0.9,2.32915970800812
"Ssynth",0.86,1.57759799131512
"Ssynth",0.72,1.23433334105206
"Ssynth",0.71,1.12837057145944
"Ssynth",0.68,1.29894715043796
"Ssynth",0.8,1.25286236738007
"Ssynth",0.8,1.54638786723013
"Ssynth",0.27,-0.371230069311962
"Ssynth",0.75,2.02913749247242
"Ssynth",0.78,2.1662294644626
"Ssynth",0.08,-1.34257430197144
"Ssynth",0.12,-1.0592343551162
"Ssynth",0.19,-0.638724889988995
"Ssynth",0.62,1.22457821723021
"Ssynth",0.12,-0.989459244327935
"Ssynth",0.18,-0.552236662142625
"Ssynth",0.11,-0.951157668451808
"Ssynth",0.73,1.50875744071073
"Ssynth",0.84,2.42435365479282
"Ssynth",0.05,-1.24386742463397
"Ssynth",0,-1.48309200725614
"Ssynth",0.05,-1.37466030552196
"Ssynth",0.07,-1.17823784228426
"Ssynth",0.56,0.945617528245444
"Ssynth",0.72,1.75914562569649
"Ssynth",0.12,-1.04185042808942
"Ssynth",0.23,-0.507620337313967
"Ssynth",0.21,-0.536431662862096
"Ssynth",0.12,-0.94139705562174
"Ssynth",0.24,-0.402648838830476
"Ssynth",0.04,-1.44760137907839
"Ssynth",0.15,-0.831503676170664
"Ssynth",0.78,1.7389343439338
"Ssynth",0.09,-1.11899732632609
"Ssynth",0.16,-0.90486546043474
"Ssynth",0.72,1.7189270620425
"Ssynth",0.71,1.52855786900614
"Ssynth",0.09,-1.05913825663886
"Ssynth",0.76,1.86134967037324
"Ssynth",0.75,2.01851960574348
"Ssynth",0.67,1.55201215229778
"Ssynth",0.91,2.89323897882216
"Ssynth",0.76,2.14542396299907
"Ssynth",0.72,1.7367033223958
"Ssynth",0.75,1.99797399645488
"Ssynth",0.77,2.03305595049028
"Ssynth",0.76,1.67586213663534
"Ssynth",0.83,2.7002170707693
"Ssynth",0.87,2.64918499010628
"Ssynth",0.67,1.64970293783677
"Ssynth",0.73,1.96240356802147
"Ssynth",0.83,2.28670699982683
"Ssynth",0.69,1.59933455183868
"Ssynth",0.24,-0.489031033488288
"Ssynth",0.68,1.36910578620422
"Ssynth",0.74,1.47421899094167
"Ssynth",0.75,1.6866579782524
"Ssynth",0.77,1.66564284290232
"Ssynth",0.88,2.44453127341468
"Ssynth",0.69,1.45117848281696
"Ssynth",0.74,1.86891779893023
"Ssynth",0.08,-1.30397571349124
"Ssynth",0.73,1.74610869691732
"Ssynth",0.87,2.64918499010628
"Ssynth",0.78,1.28838968675146
"Ssynth",0.74,1.82842761831876
"Ssynth",0.83,2.19526430577262
"Ssynth",0.92,2.5441136846842
"Ssynth",0.69,1.5662130369559
"Ssynth",0.74,1.53247611481826
"Ssynth",0.94,2.4324577236764
"Ssynth",0.92,2.48451838756042
"Ssynth",0.85,2.40053617352457
"Ssynth",0.84,2.06900225101183
"Ssynth",0.8,2.06340669791162
"Ssynth",0.23,-0.548820726557732
"Ssynth",0.19,-0.824356026050168
"Ssynth",0.23,-0.548820726557732
"Ssynth",0.21,-0.658823725577508
"Ssynth",0.28,-0.327609498060209
"Ssynth",0.17,-0.689162280959664
"Ssynth",0.2,-0.695810620635516
"Ssynth",0.05,-1.32706615058716
"Ssynth",0.78,1.23284149564276
"Ssynth",0.1,-1.13747783987435
"Ssynth",0.23,-0.526472547532902
"Ssynth",0.08,-1.34257430197144
"Ssynth",0.73,1.44346061957585
"Ssynth",0.82,2.02787233262272
"Ssynth",0.67,1.36040205468247
"Ssynth",0.8,1.96564895170062
"Ssynth",0.78,2.17837681730889
"Ssynth",0.21,-0.423334761971182
"Ssynth",0.13,-0.803564348942158
"Ssynth",0.15,-0.898089555600853
"Ssynth",0.75,1.84124846029298
"Ssynth",0.19,-0.564627453473077
"Ssynth",0.18,-0.77950272182235
"Ssynth",0.12,-0.927011465468949
"Ssynth",0.14,-0.64994790909867
"Ssynth",0.15,-0.764898200850563
"Ssynth",0.25,-0.318401524995595
"Ssynth",0.86,2.53381208351979
"Ssynth",0.1,-0.994188896892924
"Ssynth",0.12,-0.835754806228439
"Ssynth",0.24,-0.354828094216077
"Ssynth",0.64,1.07883774175406
"Ssynth",0.72,1.30280543358469
"Ssynth",0.14,-0.719597373284437
"Ssynth",0.14,-0.657765963245772
"Ssynth",0.08,-0.945750807987459
"Ssynth",0.07,-0.994015679032503
"Ssynth",0.11,-0.724017445876973
"Ssynth",0.64,1.12884646953812
"Ssynth",0.91,1.15046896556835
"Ssynth",0.88,1.49358839491263
"Ssynth",0.7,1.38701208699942
"Ssynth",0.13,-0.784674906157341
"Ssynth",0.07,-0.873897383995029
"Ssynth",0.15,-0.639791487999263
"Ssynth",0.04,-1.1109711737073
"Ssynth",0.06,-0.898648817526865
"Ssynth",0.16,-0.582317525964988
"Ssynth",0.66,1.14377937713634
"Ssynth",0.07,-1.00007618935962
"Ssynth",0.13,-0.71090447489725
"Ssynth",0.9,1.68862340558417
"Ssynth",0.75,1.05766964665563
"Ssynth",0.28,-0.207392967842654
"Ssynth",0.86,1.871804629446
"Ssynth",0.86,1.50466894383778
"Ssynth",0.9,1.84762783610036
"Ssynth",0.89,1.72403841725433
"Ssynth",0.88,1.8580323008378
"Ssynth",0.96,2.48283022502036
"Ssynth",0.95,2.19812067227993
"Ssynth",0.89,1.85255056307099
"Ssynth",0.93,2.24995800399249
"Ssynth",0.91,1.75267347625767
"Ssynth",0.9,2.02391975367059
"Ssynth",0.98,2.1591878956081
"Ssynth",0.14,-0.655082018557306
"Ssynth",0.28,-0.221690385719489
"Ssynth",0.26,-0.28469929395588
"Ssynth",0.05,-0.680175172629065
"Ssynth",0.76,1.28482510617056
"Ssynth",0.67,1.33314908383078
"Ssynth",0.89,1.60531595524677
"Ssynth",0.76,1.35202909734416
"Ssynth",0.85,1.99101565621172
"Ssynth",0.32,-0.0949234445178435
"Ssynth",0.89,1.89274354235473
"Ssynth",0.27,-0.246900607837234
"Ssynth",0.86,1.75053930359961
"Ssynth",0.92,2.06378680308682
"Ssynth",0.74,1.41818803604067
"Ssynth",0.22,-0.529775199798483
"Ssynth",0.84,1.81782970279197
"Ssynth",0.77,1.63936949689832
"Ssynth",0.17,-0.625235480864345
"Ssynth",0.72,1.20843190807111
"Ssynth",0.8,1.79466694575905
"Ssynth",0.93,2.55322438114025
"Ssynth",0.88,1.69231758381391
"Ssynth",0.9,1.97011237053269
"Ssynth",0.8,1.71046297232036
"Ssynth",0.74,1.42105499437082
"Ssynth",0.81,1.8567393531363
"Ssynth",0.73,1.64092041885584
"Ssynth",0.18,-0.667928819577386
"Ssynth",0.78,1.61640831960938
"Ssynth",0.79,1.61588834446404
"Ssynth",0.78,1.78179314741526
"Ssynth",0.77,1.63643154012571
"Ssynth",0.81,1.83394942130463
"Ssynth",0.71,1.45890834887899
"Ssynth",0.82,1.92031462832419
"Ssynth",0.68,1.18903856903133
"Ssynth",0.77,1.32976721421665
"Ssynth",0.74,1.44287036689989
"Ssynth",0.72,1.44438549454738
"Ssynth",0.75,1.36149110580083
"Ssynth",0.87,1.88462629530188
"Ssynth",0.89,2.28746694197383
"Ssynth",0.29,-0.246425444356618
"Ssynth",0.04,-1.1602092809479
"Ssynth",0.69,1.02530531118689
"Ssynth",0.73,1.1606841631905
"Ssynth",0.7,1.26473642310444
"Ssynth",0.88,1.89920959330144
"Ssynth",0.84,1.86325192048962
"Ssynth",0.16,-0.766616144741437
"Ssynth",0.86,1.71402022923934
"Ssynth",0.83,1.98544802024155
"Ssynth",0.3,-0.146161240601527
"Ssynth",0.18,-0.734172853606684
"Ssynth",0.24,-0.411146746994236
"Ssynth",0.14,-0.649483815339968
"Ssynth",0.84,1.81782970279197
"Ssynth",0.19,-0.49800815743421
"Ssynth",0.79,1.46523306436766
"Ssynth",0.17,-0.664057928321103
"Ssynth",0.1,-0.741959519075182
"Ssynth",0.17,-0.733404930728864
"Ssynth",0.66,0.901087033303824
"Ssynth",0.19,-0.529295001398323
"Ssynth",0.14,-0.649483815339968
"Ssynth",0.11,-0.776588590614678
"Ssynth",0.18,-0.607386901359395
"Ssynth",0.2,-0.599895616805682
"Ssynth",0.87,1.97287018412399
"Ssynth",0.89,1.83306870615946
"Ssynth",0.78,1.44725893767651
"Ssynth",0.85,1.81292497222865
"Ssynth",0.85,2.29956991118058
"Ssynth",0.77,1.41389312741593
"Ssynth",0.8,1.02357449163718
"Ssynth",0.8,1.59878859953338
"Ssynth",0.38,0.141851887055842
"Ssynth",0.86,1.9130158063318
"Ssynth",0.22,-0.359303179297664
"Ssynth",0.88,1.61903774619025
"Ssynth",0.85,1.73500299991491
"Ssynth",0.87,1.95006622319985
"Ssynth",0.81,1.88008489482135
"Ssynth",0.82,1.82832553643665
"Ssynth",0.81,1.66945864005569
"Ssynth",0.21,-0.483497870560307
"Ssynth",0.66,1.20316328924106
"Ssynth",0.19,-0.534034269305114
"Ssynth",0.78,1.80479153032486
"Ssynth",0.15,-0.74879630048775
"Ssynth",0.94,1.53556505726529
"Ssynth",0.89,2.07197584339277
"Ssynth",0.94,1.96012432789609
"Ssynth",0.65,1.147203368597
"Ssynth",0.91,2.19957635182192
"Ssynth",0.69,1.05665179616417
"Ssynth",0.17,-0.724925311597402
"Ssynth",0.8,1.33151248122995
"Ssynth",0.9,2.06118347972619
"Ssynth",0.17,-0.79939439205448
"Ssynth",0.83,1.58091753084406
"Ssynth",0.13,-0.752226558533142
"Ssynth",0.3,-0.148454714508479
"Ssynth",0.76,1.44110911307593
"Ssynth",0.25,-0.304985974024093
"Ssynth",0.88,1.8580323008378
"Ssynth",0.8,1.61539080304049
"Ssynth",0.88,2.03408984204485
"Ssynth",0.2,-0.556138336904507
"Ssynth",0.21,-0.534326970135562
"Ssynth",0.86,2.03026630585825
"Ssynth",0.15,-0.598103049884511
"Ssynth",0.19,-0.565182881006165
"Ssynth",0.1,-0.864854907025276
"Ssynth",0.73,1.41429320565043
"Ssynth",0.87,2.02006766398246
"Ssynth",0.25,-0.269648087482543
"Ssynth",0.9,1.40120514848613
"Ssynth",0.31,-0.117010005748271
"Ssynth",0.79,1.6928489082085
"Ssynth",0.85,2.2677321552097
"Ssynth",0.88,1.9204690002077
"Ssynth",0.8,1.65216637018004
"Ssynth",0.2,-0.451375857437869
"Ssynth",0.29,-0.184164186696102
"Ssynth",0.77,1.38436561933086
"Ssynth",0.24,-0.361089253489952
"Ssynth",0.81,1.56463206080533
"Ssynth",0.82,1.51704797661453
"Ssynth",0.14,-0.717506892037097
"Ssynth",0.75,1.62174561737928
"Ssynth",0.23,-0.424384233586408
"Ssynth",0.26,-0.280375433066836
"Ssynth",0.82,1.42921925659808
"Ssynth",0.8,1.45190248442958
"Ssynth",0.13,-0.808061433634318
"Ssynth",0.32,-0.0900243006337375
"Ssynth",0.21,-0.42743501544973
"Ssynth",0.77,1.65958113354438
"Ssynth",0.25,-0.341842738582133
"Ssynth",0.21,-0.564589959338651
"Ssynth",0.21,-0.418177788743046
"Ssynth",0.89,1.89274354235473
"Ssynth",0.72,1.03675413895142
"Ssynth",0.8,1.56390761747377
"Ssynth",0.8,1.58322709289298
"Ssynth",0.2,-0.599895616805682
"Ssynth",0.25,-0.354487465730161
"Ssynth",0.16,-0.641977889468456
"Ssynth",0.13,-0.711243190805211
"Ssynth",0.18,-0.507702610617397
"Ssynth",0.26,-0.365444767627428
"Ssynth",0.91,2.14773006800874
"Ssynth",0.79,1.51358077690552
"Ssynth",0.16,-0.749257123323406
"Ssynth",0.21,-0.502468426802546
"Ssynth",0.09,-0.812257260884638
"Ssynth",0.88,1.76228908941099
"Ssynth",0.15,-0.60804306171717
"Ssynth",0.16,-0.56562840831252
"Ssynth",0.1,-0.76738088721059
"Ssynth",0.72,1.31846528063308
"Ssynth",0.75,1.39107436512896
"Ssynth",0.86,1.67894645604875
"Ssynth",0.17,-0.602005662509964
"Ssynth",0.79,1.67295301815011
"Ssynth",0.13,-0.669154294057021
"Ssynth",0.88,2.13483288480122
"Ssynth",0.08,-0.843308938612614
"Ssynth",0.06,-1.13219080208266
"Ssynth",0.19,-0.519853105785548
"Ssynth",0.75,1.21818962657162
"Ssynth",0.22,-0.407113337641302
"Ssynth",0.72,1.44438549454738
"Ssynth",0.3,-0.162664550827498
"Ssynth",0.87,1.88462629530188
"Ssynth",0.87,1.97287018412399
"Ssynth",0.84,1.71913758259803
"Ssynth",0.78,1.4943041991395
"Ssynth",0.16,-0.641977889468456
"Ssynth",0.89,1.95630640226254
"Ssynth",0.89,1.72403841725433
"Ssynth",0.82,1.82832553643665
"Ssynth",0.83,1.59767894049857
"Ssynth",0.09,-0.858004069893375
"Ssynth",0.72,1.13737126638297
"Ssynth",0.11,-0.975177404528961
"Ssynth",0.85,1.87595972161731
"Ssynth",0.92,2.18559829405738
"Ssynth",0.91,1.90036208660146
"Ssynth",0.24,-0.330725946015942
"Ssynth",0.91,2.31094001438252
"Ssynth",0.74,1.26047273593059
"Ssynth",0.8,1.61539080304049
"Ssynth",0.72,1.34769741916505
"Ssynth",0.75,1.33309123763562
"Ssynth",0.83,1.68546421138429
"Ssynth",0.26,-0.286925022586588
"Ssynth",0.94,2.23499340767793
"Ssynth",0.73,1.20282083538095
"Ssynth",0.21,-0.408267100728052
"Ssynth",0.18,-0.486924507418794
"Ssynth",0.84,1.68387609568859
