"S","Y","H"
"Ssynth",0.84,1.29808037940679
"Ssynth",0.14,-0.840392408521555
"Ssynth",0.78,1.41610070000016
"Ssynth",0.71,1.13234676638275
"Ssynth",0.21,-0.499182361256212
"Ssynth",0.12,-0.691322673289908
"Ssynth",0.86,1.82165494090235
"Ssynth",0.76,1.52537385984235
"Ssynth",0.88,1.84986443251829
"Ssynth",0.81,1.43778871827962
"Ssynth",0.81,1.45209790459866
"Ssynth",0.22,-0.35271884565975
"Ssynth",0.18,-0.495011112874674
"Ssynth",0.25,-0.239039708584838
"Ssynth",0.93,1.83923054878537
"Ssynth",0.9,1.89835712308601
"Ssynth",0.85,1.82767553519843
"Ssynth",0.85,1.55975425446538
"Ssynth",0.92,2.02977970775536
"Ssynth",0.81,1.37012876177408
"Ssynth",0.84,1.48541516929274
"Ssynth",0.81,1.56048352334128
"Ssynth",0.79,1.59628296832939
"Ssynth",0.85,1.76721562954157
"Ssynth",0.8,1.3409916718279
"Ssynth",0.96,2.40772907053975
"Ssynth",0.88,1.6351187131804
"Ssynth",0.86,1.63842459516464
"Ssynth",0.88,1.53080948520684
"Ssynth",0.83,1.95698442999123
"Ssynth",0.23,-0.347127633110739
"Ssynth",0.86,1.50160974690023
"Ssynth",0.84,1.87768974028961
"Ssynth",0.95,2.00046568810046
"Ssynth",0.85,1.50070327668757
"Ssynth",0.73,1.35422937001028
"Ssynth",0.82,1.82517877590906
"Ssynth",0.84,1.87768974028961
"Ssynth",0.89,2.03897208911777
"Ssynth",0.88,1.93409343850582
"Ssynth",0.24,-0.442093576264097
"Ssynth",0.81,1.43778871827962
"Ssynth",0.85,1.76721562954157
"Ssynth",0.82,1.59484654506042
"Ssynth",0.85,1.67857170631386
"Ssynth",0.8,1.421297375662
"Ssynth",0.88,1.79122533652842
"Ssynth",0.82,1.6640986031451
"Ssynth",0.28,-0.199208006201743
"Ssynth",0.83,1.64390066635555
"Ssynth",0.87,1.96564803717798
"Ssynth",0.14,-0.628670905183982
"Ssynth",0.1,-0.78951653534509
"Ssynth",0.78,1.28269686100585
"Ssynth",0.7,1.15951470907601
"Ssynth",0.82,1.33620437154789
"Ssynth",0.81,1.33090875749137
"Ssynth",0.71,1.1672139791399
"Ssynth",0.79,1.27564651954379
"Ssynth",0.09,-0.720940294012884
"Ssynth",0.73,1.25619005329174
"Ssynth",0.67,1.00954602900907
"Ssynth",0.81,1.85469715166705
"Ssynth",0.78,1.46208740070543
"Ssynth",0.77,1.22894771729539
"Ssynth",0.75,1.267179378885
"Ssynth",0.18,-0.499196127483544
"Ssynth",0.17,-0.539406652467069
"Ssynth",0.24,-0.38158706807062
"Ssynth",0.32,-0.0667821096575543
"Ssynth",0.14,-0.71069452547029
"Ssynth",0.21,-0.413071290337142
"Ssynth",0.3,-0.169894799646859
"Ssynth",0.3,-0.171635954346576
"Ssynth",0.3,-0.142597634918884
"Ssynth",0.75,1.56489969850446
"Ssynth",0.2,-0.434672872720944
"Ssynth",0.19,-0.516501050165844
"Ssynth",0.18,-0.616166635997299
"Ssynth",0.15,-0.67487586480155
"Ssynth",0.33,-0.0307381837768241
"Ssynth",0.86,2.02407121153386
"Ssynth",0.35,0.0538302048848544
"Ssynth",0.22,-0.369344483544479
"Ssynth",0.09,-0.830164147217505
"Ssynth",0.1,-0.753157632667972
"Ssynth",0.11,-0.756713617026381
"Ssynth",0.75,1.45892567652922
"Ssynth",0.1,-0.774783714539778
"Ssynth",0.07,-0.974115562258281
"Ssynth",0.17,-0.617138287057357
"Ssynth",0.87,1.72181608073026
"Ssynth",0.22,-0.408916023241254
"Ssynth",0.78,1.50970535413293
"Ssynth",0.77,1.35591407674558
"Ssynth",0.92,2.17824872384911
"Ssynth",0.1,-0.82035162465169
"Ssynth",0.16,-0.652202230880835
"Ssynth",0.13,-0.711876022745674
"Ssynth",0.92,2.14887636735427
"Ssynth",0.42,0.284592272186003
"Ssynth",0.97,2.22760078453873
"Ssynth",0.28,-0.199208006201743
"Ssynth",0.88,1.81036684397321
"Ssynth",0.33,-0.023365848894925
"Ssynth",0.94,2.51565553852259
"Ssynth",0.32,-0.0670896055729587
"Ssynth",0.34,-0.0068714628327719
"Ssynth",0.89,1.88382878008472
"Ssynth",0.89,1.58809960701985
"Ssynth",0.89,1.78636726524942
"Ssynth",0.83,1.4419487718411
"Ssynth",0.83,1.69848052734596
"Ssynth",0.77,1.24990553162819
"Ssynth",0.04,-0.867795396390973
"Ssynth",0.2,-0.481881460684492
"Ssynth",0.79,1.61456372065506
"Ssynth",0.84,1.75764489656083
"Ssynth",0.24,-0.308018309220266
"Ssynth",0.13,-0.653517093785851
"Ssynth",0.08,-0.798825862528245
"Ssynth",0.17,-0.520222142022183
"Ssynth",0.15,-0.636505454590305
"Ssynth",0.3,-0.152492056513311
"Ssynth",0.06,-0.777472294099604
"Ssynth",0.82,1.45099884708246
"Ssynth",0.11,-0.611030178422016
"Ssynth",0.22,-0.334296158725569
"Ssynth",0.1,-0.70544527003783
"Ssynth",0.79,1.15456573511832
"Ssynth",0.83,1.6825213643607
"Ssynth",0.15,-0.457462275430175
"Ssynth",0.13,-0.531552216797457
"Ssynth",0.05,-0.806592287060459
"Ssynth",0.18,-0.536403186722086
"Ssynth",0.2,-0.404594877264942
"Ssynth",0.09,-0.822472451752194
"Ssynth",0.19,-0.493217092565203
"Ssynth",0.83,1.63163150229449
"Ssynth",0.21,-0.510141388964327
"Ssynth",0.29,-0.197735809254667
"Ssynth",0.29,-0.170738078166208
"Ssynth",0.89,1.88382878008472
"Ssynth",0.81,1.23628141921547
"Ssynth",0.15,-0.558128628201382
"Ssynth",0.65,1.12503859477799
"Ssynth",0.78,1.16128012730425
"Ssynth",0.3,-0.120963667924626
"Ssynth",0.76,1.41046996734514
"Ssynth",0.86,1.54469353229949
"Ssynth",0.8,1.38002350862386
"Ssynth",0.83,1.41930226221254
"Ssynth",0.02,-1.08072789304571
"Ssynth",0.72,1.3546607863013
"Ssynth",0.82,1.73258710291138
"Ssynth",0.71,1.46459358689492
"Ssynth",0.87,1.94280445629875
"Ssynth",0.8,1.40727849408777
"Ssynth",0.86,1.44789734810919
"Ssynth",0.75,1.4661583235311
"Ssynth",0.75,1.26679142167126
"Ssynth",0.82,1.4943929741037
"Ssynth",0.81,1.24310114141094
"Ssynth",0.86,1.67215452414055
"Ssynth",0.26,-0.345007802044303
"Ssynth",0.76,1.87030607587613
"Ssynth",0.92,2.74555476468576
"Ssynth",0.11,-1.14797752797069
"Ssynth",0.06,-1.27504326086238
"Ssynth",0.14,-0.882601514103771
"Ssynth",0.7,1.5700820930414
"Ssynth",0.21,-0.49014434011423
"Ssynth",0.13,-0.74049887889658
"Ssynth",0.11,-0.865426402747351
"Ssynth",0.68,1.11464394979727
"Ssynth",0.87,2.35068462222569
"Ssynth",0.04,-1.25028981633038
"Ssynth",0.01,-1.29434514782033
"Ssynth",0.1,-1.01552953188639
"Ssynth",0.08,-1.06293703213419
"Ssynth",0.68,1.38008667798918
"Ssynth",0.71,1.63021427127442
"Ssynth",0.17,-0.69211181802989
"Ssynth",0.12,-0.93223314638373
"Ssynth",0.22,-0.462302972364708
"Ssynth",0.1,-1.05572384903755
"Ssynth",0.23,-0.38580332584977
"Ssynth",0.08,-1.18826366806665
"Ssynth",0.08,-1.00255997183609
"Ssynth",0.79,1.84851605230581
"Ssynth",0.17,-0.730942255875966
"Ssynth",0.15,-0.885054404819337
"Ssynth",0.71,1.72419682816115
"Ssynth",0.69,1.41536228536762
"Ssynth",0.07,-1.21164604819756
"Ssynth",0.69,1.53177472359396
"Ssynth",0.83,2.30476359428815
"Ssynth",0.83,2.23869297772929
"Ssynth",0.89,2.5075417382059
"Ssynth",0.71,1.54549022311641
"Ssynth",0.84,2.316738689905
"Ssynth",0.79,2.15189237041952
"Ssynth",0.91,2.34380358658466
"Ssynth",0.8,1.73701618444213
"Ssynth",0.93,2.93728603780541
"Ssynth",0.85,2.03575490030593
"Ssynth",0.74,1.86119046256154
"Ssynth",0.7,1.76512293305101
"Ssynth",0.69,1.62718756089974
"Ssynth",0.65,1.33115260036472
"Ssynth",0.26,-0.333602955735026
"Ssynth",0.74,1.7929790370493
"Ssynth",0.8,2.05332359022967
"Ssynth",0.73,1.40903279911434
"Ssynth",0.71,1.58416744217763
"Ssynth",0.79,2.07740817227584
"Ssynth",0.67,1.33231705494114
"Ssynth",0.77,1.92166949526221
"Ssynth",0.15,-0.807368916034993
"Ssynth",0.71,1.68632824456209
"Ssynth",0.8,2.05332359022967
"Ssynth",0.88,1.90332093653495
"Ssynth",0.91,2.52490377208876
"Ssynth",0.83,2.1762183352827
"Ssynth",0.85,2.20990220814553
"Ssynth",0.77,1.83660894904405
"Ssynth",0.85,1.80693637651429
"Ssynth",0.96,2.78085646485184
"Ssynth",0.81,1.98359361111788
"Ssynth",0.85,2.39700041427827
"Ssynth",0.93,2.3036692695789
"Ssynth",0.87,2.42164154235832
"Ssynth",0.27,-0.294418605918515
"Ssynth",0.26,-0.371689533927607
"Ssynth",0.2,-0.672374573442675
"Ssynth",0.17,-0.741291133320931
"Ssynth",0.23,-0.521941225306083
"Ssynth",0.14,-0.809284575984659
"Ssynth",0.22,-0.529743732944459
"Ssynth",0.03,-1.45517536629567
"Ssynth",0.84,2.06735881598498
"Ssynth",0.06,-1.17692619800379
"Ssynth",0.1,-0.943639097551601
"Ssynth",0.07,-1.24037415820332
"Ssynth",0.72,1.66879500692127
"Ssynth",0.84,1.90401656421454
"Ssynth",0.8,1.68744819994458
"Ssynth",0.81,1.95860330681453
"Ssynth",0.8,2.09175598398955
"Ssynth",0.14,-0.637637789036207
"Ssynth",0.15,-0.584676632825594
"Ssynth",0.07,-1.09454050817844
"Ssynth",0.77,1.73026357138132
"Ssynth",0.23,-0.401009116891132
"Ssynth",0.09,-1.04543318219887
"Ssynth",0.04,-1.18874015196195
"Ssynth",0.13,-0.584060598540841
"Ssynth",0.06,-1.04802502319412
"Ssynth",0.25,-0.294632110017556
"Ssynth",0.83,2.13429356462815
"Ssynth",0.2,-0.569879967739615
"Ssynth",0.12,-0.905629140346616
"Ssynth",0.15,-0.648754826884344
"Ssynth",0.2,-0.410711638954041
"Ssynth",0.68,1.13337249437361
"Ssynth",0.7,1.25922922131008
"Ssynth",0.11,-0.756569336062414
"Ssynth",0.02,-0.944942253292855
"Ssynth",0.11,-0.809898842785393
"Ssynth",0.15,-0.746280401289309
"Ssynth",0.12,-0.623565489012551
"Ssynth",0.64,1.09606788958128
"Ssynth",0.87,1.37211104292953
"Ssynth",0.85,1.73617446259611
"Ssynth",0.71,1.34726590037115
"Ssynth",0.12,-0.669617472488947
"Ssynth",0.06,-0.93119189252555
"Ssynth",0.06,-0.847808300146691
"Ssynth",0.14,-0.670094057145458
"Ssynth",0.15,-0.587124747170007
"Ssynth",0.3,-0.144614900892108
"Ssynth",0.8,1.77511086451947
"Ssynth",0.08,-0.897953346051969
"Ssynth",0.18,-0.568630125429086
"Ssynth",0.9,1.87689042564923
"Ssynth",0.79,1.36329024783355
"Ssynth",0.3,-0.140275277680268
"Ssynth",0.8,1.73542824488727
"Ssynth",0.84,1.4693197745312
"Ssynth",0.83,1.84388107256457
"Ssynth",0.95,2.31275697366053
"Ssynth",0.87,1.42421069932312
"Ssynth",0.92,1.98718720496057
"Ssynth",0.92,1.94441844201261
"Ssynth",0.96,2.1213173748281
"Ssynth",0.87,1.65309777623756
"Ssynth",0.83,1.67990217272686
"Ssynth",0.9,1.7454788770888
"Ssynth",0.93,1.75076221111644
"Ssynth",0.12,-0.667737363485788
"Ssynth",0.17,-0.580856795507489
"Ssynth",0.24,-0.287058610758172
"Ssynth",0.1,-0.584130126718185
"Ssynth",0.74,1.34442455433646
"Ssynth",0.73,1.29795856373975
"Ssynth",0.8,1.17513459454006
"Ssynth",0.74,1.28800581823668
"Ssynth",0.74,1.54290901610728
"Ssynth",0.23,-0.302215650674023
"Ssynth",0.8,1.40727849408777
"Ssynth",0.18,-0.507810782530782
"Ssynth",0.76,1.39540332895104
"Ssynth",0.74,1.06441969477753
"Ssynth",0.76,1.59949024898302
"Ssynth",0.17,-0.628488546893542
"Ssynth",0.76,1.44156084143536
"Ssynth",0.81,1.62970709153163
"Ssynth",0.05,-1.06701418281006
"Ssynth",0.85,1.80708182047918
"Ssynth",0.79,1.36329024783355
"Ssynth",0.88,1.79122533652842
"Ssynth",0.85,1.55975425446538
"Ssynth",0.85,1.72901887624263
"Ssynth",0.79,1.57839772411693
"Ssynth",0.72,1.43136256013752
"Ssynth",0.78,1.47720951959315
"Ssynth",0.78,1.63514879899817
"Ssynth",0.11,-0.801764966170089
"Ssynth",0.84,1.55992593442413
"Ssynth",0.72,1.23686198445127
"Ssynth",0.73,1.38512330515877
"Ssynth",0.75,1.58101889505803
"Ssynth",0.77,1.61752853233752
"Ssynth",0.78,1.50970535413293
"Ssynth",0.73,1.48649094230633
"Ssynth",0.63,1.05680417727274
"Ssynth",0.72,1.21107413445282
"Ssynth",0.69,1.20466182143571
"Ssynth",0.67,0.943439039666082
"Ssynth",0.79,1.54376350585954
"Ssynth",0.86,1.86315838184974
"Ssynth",0.83,1.86275339527906
"Ssynth",0.09,-0.871940057016863
"Ssynth",0.01,-1.08643401507392
"Ssynth",0.67,0.95812003835524
"Ssynth",0.72,1.12594858475516
"Ssynth",0.7,1.25076654587679
"Ssynth",0.85,1.6070664586094
"Ssynth",0.91,2.18918016395046
"Ssynth",0.21,-0.51582719424532
"Ssynth",0.86,1.63842459516464
"Ssynth",0.82,1.61058044912033
"Ssynth",0.14,-0.560619239339038
"Ssynth",0.14,-0.748876305217124
"Ssynth",0.18,-0.512245236215482
"Ssynth",0.1,-0.754005982566945
"Ssynth",0.73,1.38512330515877
"Ssynth",0.17,-0.534752340663923
"Ssynth",0.75,1.32007801275515
"Ssynth",0.09,-0.889942512198845
"Ssynth",0.09,-0.751806551363147
"Ssynth",0.15,-0.636505454590305
"Ssynth",0.74,1.06441969477753
"Ssynth",0.15,-0.587124747170007
"Ssynth",0.13,-0.677976147034492
"Ssynth",0.04,-0.823691902729327
"Ssynth",0.19,-0.493217092565203
"Ssynth",0.14,-0.592491437113825
"Ssynth",0.81,1.43778871827962
"Ssynth",0.8,1.61317814463306
"Ssynth",0.78,1.3330501024563
"Ssynth",0.88,1.61938615074084
"Ssynth",0.72,1.2497562343545
"Ssynth",0.71,1.09941058468257
"Ssynth",0.81,1.22971687686872
"Ssynth",0.81,1.49671772485355
"Ssynth",0.11,-0.827665143502443
"Ssynth",0.77,1.4920450907031
"Ssynth",0.27,-0.207511615208366
"Ssynth",0.83,1.17938713889838
"Ssynth",0.73,1.2054782954226
"Ssynth",0.79,1.51056576836459
"Ssynth",0.83,1.59261225225082
"Ssynth",0.82,1.74103836638368
"Ssynth",0.79,1.32435580787827
"Ssynth",0.26,-0.297442230053793
"Ssynth",0.78,1.54678452587666
"Ssynth",0.21,-0.416572352546988
"Ssynth",0.81,1.74541369341234
"Ssynth",0.14,-0.733080524140064
"Ssynth",0.89,1.19232855577971
"Ssynth",0.78,1.40157659486355
"Ssynth",0.29,-0.15506445438664
"Ssynth",0.67,1.21542070073828
"Ssynth",0.84,1.52927416892125
"Ssynth",0.69,1.10424985220787
"Ssynth",0.11,-0.749403128990559
"Ssynth",0.81,1.2516581367458
"Ssynth",0.83,1.40197300765968
"Ssynth",0.08,-0.925823077399459
"Ssynth",0.73,1.18173822398599
"Ssynth",0.13,-0.654227687692819
"Ssynth",0.19,-0.438186650709917
"Ssynth",0.74,1.2616000580945
"Ssynth",0.21,-0.378624663769012
"Ssynth",0.75,1.19520303091556
"Ssynth",0.74,1.52716242416965
"Ssynth",0.91,2.08776765641716
"Ssynth",0.31,-0.104213721700758
"Ssynth",0.13,-0.637575270236026
"Ssynth",0.8,1.560685064843
"Ssynth",0.19,-0.445920321365699
"Ssynth",0.11,-0.735768425567998
"Ssynth",0.11,-0.729150497739257
"Ssynth",0.76,1.59949024898302
"Ssynth",0.77,1.27771644958597
"Ssynth",0.24,-0.27791147128631
"Ssynth",0.89,1.40468106195338
"Ssynth",0.25,-0.254237662860528
"Ssynth",0.86,1.70779133467848
"Ssynth",0.77,1.4920450907031
"Ssynth",0.81,1.48155415036815
"Ssynth",0.88,1.71842883586737
"Ssynth",0.08,-0.760803961485744
"Ssynth",0.19,-0.43521874796853
"Ssynth",0.77,1.10858119916647
"Ssynth",0.2,-0.491149605361514
"Ssynth",0.81,1.4651129794287
"Ssynth",0.85,1.48660840855524
"Ssynth",0.18,-0.569224130520781
"Ssynth",0.69,1.24558617979129
"Ssynth",0.21,-0.420142958918255
"Ssynth",0.24,-0.293125777001965
"Ssynth",0.74,1.02835242699287
"Ssynth",0.78,1.25623473696593
"Ssynth",0.1,-0.935220092792673
"Ssynth",0.16,-0.496543692914851
"Ssynth",0.11,-0.623846013293237
"Ssynth",0.65,0.882157916462707
"Ssynth",0.18,-0.499196127483544
"Ssynth",0.15,-0.67487586480155
"Ssynth",0.21,-0.413071290337142
"Ssynth",0.87,1.92047108363345
"Ssynth",0.8,1.40671365727579
"Ssynth",0.85,1.40711973715023
"Ssynth",0.85,1.77203753542739
"Ssynth",0.1,-0.854072275559459
"Ssynth",0.22,-0.420427172263853
"Ssynth",0.14,-0.61784444930974
"Ssynth",0.1,-0.698271618992276
"Ssynth",0.13,-0.615638240351202
"Ssynth",0.13,-0.626980203284564
"Ssynth",0.77,1.21887196982026
"Ssynth",0.78,1.35883524030572
"Ssynth",0.25,-0.31441887072482
"Ssynth",0.17,-0.580182272174547
"Ssynth",0.13,-0.602110713806638
"Ssynth",0.71,1.05823210908565
"Ssynth",0.1,-0.754005982566945
"Ssynth",0.2,-0.403682777634037
"Ssynth",0.09,-0.80709328053416
"Ssynth",0.72,1.1984265288194
"Ssynth",0.77,1.59837191674851
"Ssynth",0.84,1.67721188482893
"Ssynth",0.17,-0.574712244137563
"Ssynth",0.83,1.54432626297772
"Ssynth",0.14,-0.601945575823739
"Ssynth",0.76,1.20157372061409
"Ssynth",0.12,-0.615795393505723
"Ssynth",0.06,-1.05438859651446
"Ssynth",0.16,-0.63906750597778
"Ssynth",0.87,1.77709158411751
"Ssynth",0.1,-0.740799119603499
"Ssynth",0.69,1.23005341750084
"Ssynth",0.3,-0.125935403599225
"Ssynth",0.94,2.12260559841368
"Ssynth",0.93,2.13544595189703
"Ssynth",0.9,2.05466626577124
"Ssynth",0.84,1.65942573797368
"Ssynth",0.23,-0.349951696362349
"Ssynth",0.89,1.88382878008472
"Ssynth",0.9,1.63205354496526
"Ssynth",0.83,1.54432626297772
"Ssynth",0.72,1.17388709756301
"Ssynth",0.11,-0.749684729358641
"Ssynth",0.79,1.43329845309776
"Ssynth",0.14,-0.703558395951583
"Ssynth",0.68,1.19516488518435
"Ssynth",0.92,1.79039724855103
"Ssynth",0.97,1.9631630886777
"Ssynth",0.2,-0.419905324342543
"Ssynth",0.94,2.5836832603471
"Ssynth",0.81,1.52795955511972
"Ssynth",0.8,1.4956204991865
"Ssynth",0.69,1.23808774262594
"Ssynth",0.77,1.29014272908686
"Ssynth",0.79,1.37620759465757
"Ssynth",0.26,-0.263363444849239
"Ssynth",0.89,2.58126672823752
"Ssynth",0.77,1.44462638268385
"Ssynth",0.24,-0.31098821661914
